report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2016_2017_Q1,province_average,Prov / Avg.,A1,A1_L,26.916666666666668,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A1,A1_T,39.44444444444444,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A1/L2,A1_L,38.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A1/L2,L2,38.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A1/T2,A1_T,18.25,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A1/T2,T2,18.25,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2,A2_L,29.475409836065573,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2,A2_T,27.615384615384617,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/L1,A2_L,20.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/L1,L1,20.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/L2,A2_L,29.857142857142858,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/L2,L2,29.857142857142858,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T1,A2_T,28.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T1,T1,28.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T1/T2,A2_T,12.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T1/T2,T1,12.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T1/T2,T2,12.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T6,A2_T,66.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,A2/T6,T6,66.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1,L1,23.85979502688172,25,0.0924059139784946,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2,L1,28.523696682464454,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2,L2,28.523696682464454,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L3,L1,25.428571428571427,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L3,L2,25.428571428571427,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L3,L3,25.428571428571427,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L8,L1,14.666666666666666,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L8,L2,14.666666666666666,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L8,L8,14.666666666666666,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L9,L1,46.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L9,L2,46.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L2/L9,L9,46.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L3,L1,24.517241379310345,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L3,L3,24.517241379310345,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
2016_2017_Q1,province_average,Prov / Avg.,L1/L3/L8,L1,46.0,30,0.0,22 2 2016-04-01_2016-6-30 LTBAvgDayFirstHearing April2016-June2016_Q1.xlsx
